epoch,accuracy,loss,val_accuracy,val_loss
0,0.5036958456039429,0.6932076215744019,0.4980817437171936,0.6931588649749756
1,0.5056767463684082,0.6930893063545227,0.505796492099762,0.6929784417152405
2,0.5063387751579285,0.6930012702941895,0.5033361315727234,0.6929793357849121
3,0.5089555382728577,0.6929601430892944,0.5121559500694275,0.6928203701972961
4,0.5077618360519409,0.6929174661636353,0.5058382153511047,0.6930775046348572
5,0.5097322463989258,0.6928799152374268,0.5133236050605774,0.6928152441978455
6,0.5100710988044739,0.6928556561470032,0.5130525231361389,0.6928125619888306
7,0.5105350613594055,0.6928026080131531,0.5126355290412903,0.6928268074989319
8,0.5124741792678833,0.6927312016487122,0.512427031993866,0.692827582359314
9,0.5096228122711182,0.6927716732025146,0.5134069919586182,0.6927981972694397
10,0.5111032128334045,0.6927109956741333,0.5115513205528259,0.6929357051849365
11,0.5129068493843079,0.6926594972610474,0.5053586363792419,0.6930496096611023
12,0.5121249556541443,0.6926710605621338,0.5117598176002502,0.6927216649055481
13,0.5109624862670898,0.6926012635231018,0.5104461908340454,0.6927676796913147
14,0.5116036534309387,0.6926149725914001,0.5107381343841553,0.6927770972251892
15,0.5118486881256104,0.6925422549247742,0.5111551284790039,0.6927598118782043
16,0.5124325156211853,0.6925423741340637,0.5118014812469482,0.6928841471672058
17,0.5124481320381165,0.6925060749053955,0.5114262104034424,0.6928622126579285
18,0.5131622552871704,0.6924609541893005,0.510571300983429,0.6928202509880066
19,0.5125210881233215,0.6924442648887634,0.5115304589271545,0.6930239796638489
20,0.5129016637802124,0.6924203038215637,0.5116555690765381,0.6927177906036377
21,0.5118799209594727,0.6923859119415283,0.507652223110199,0.6928886771202087
22,0.5146375298500061,0.6922978758811951,0.5121142864227295,0.692768394947052
23,0.5138295292854309,0.6923537850379944,0.5100291967391968,0.6927787065505981
24,0.5132717490196228,0.6923382878303528,0.511009156703949,0.6928333640098572
25,0.514428973197937,0.6923158764839172,0.511843204498291,0.6928489208221436
26,0.5130736827850342,0.6922821402549744,0.5105921626091003,0.6927340030670166
27,0.5142413377761841,0.6922560334205627,0.5122185349464417,0.6926025748252869
28,0.513756513595581,0.6921448111534119,0.5106546878814697,0.6927631497383118
29,0.5149450302124023,0.692166805267334,0.5109882950782776,0.6926484704017639
30,0.5157009363174438,0.6920667290687561,0.5116555690765381,0.6927561163902283
31,0.5142360925674438,0.6920611262321472,0.5123227834701538,0.6925748586654663
32,0.5170093178749084,0.6920114159584045,0.5104879140853882,0.6928433179855347
33,0.5160449743270874,0.692022442817688,0.5107172727584839,0.6927457451820374
34,0.5168164372444153,0.691956102848053,0.5118014812469482,0.6926897764205933
35,0.5161596536636353,0.691910445690155,0.5112385153770447,0.692587673664093
36,0.5161231756210327,0.6919196844100952,0.5095287561416626,0.6926565766334534
37,0.5161387920379639,0.6918729543685913,0.5119265913963318,0.6927206516265869
38,0.5158416628837585,0.6918973326683044,0.5111968517303467,0.6926975250244141
39,0.5171031355857849,0.6918673515319824,0.512864887714386,0.6925628185272217
40,0.5152682662010193,0.6918067336082458,0.5123853087425232,0.692655086517334
41,0.5166288018226624,0.691717803478241,0.513698935508728,0.6926788091659546
42,0.5165349841117859,0.6917440891265869,0.5122601985931396,0.6926964521408081
43,0.5168946385383606,0.6919311881065369,0.5096330046653748,0.6930809020996094
44,0.5168008208274841,0.6917909979820251,0.5092993974685669,0.6928253173828125
45,0.5160658359527588,0.6917022466659546,0.5098206996917725,0.6927062273025513
46,0.5182186961174011,0.6916413307189941,0.5122393369674683,0.6933181881904602
47,0.5183542370796204,0.6916345357894897,0.5103419423103333,0.6929377317428589
48,0.5171917676925659,0.6915720701217651,0.5129066109657288,0.6925775408744812
49,0.5179893374443054,0.69146728515625,0.5102168321609497,0.6928593516349792
