epoch,accuracy,loss,val_accuracy,val_loss
0,0.5098925232887268,0.6931303143501282,0.5143141150474548,0.6926960349082947
1,0.5088310837745667,0.6930316090583801,0.5006065368652344,0.6935991644859314
2,0.5096620321273804,0.6929445862770081,0.5138531923294067,0.6926302313804626
3,0.51226407289505,0.6928605437278748,0.5098986029624939,0.6927575469017029
4,0.5099653005599976,0.6928845047950745,0.5164005756378174,0.6926393508911133
5,0.5120639204978943,0.6928417682647705,0.5079091787338257,0.6930469870567322
6,0.5110995173454285,0.692765474319458,0.5126643776893616,0.6934471130371094
7,0.5126582980155945,0.6927670836448669,0.5090737342834473,0.693006157875061
8,0.5146234631538391,0.6927281618118286,0.5126886367797852,0.6927407383918762
9,0.5117424130439758,0.6926988959312439,0.5080547332763672,0.6930624842643738
10,0.5127128958702087,0.692659854888916,0.5159153938293457,0.6926584839820862
11,0.5120639204978943,0.692801833152771,0.5169100761413574,0.6924543380737305
12,0.5138228535652161,0.6926588416099548,0.5156970024108887,0.6929118633270264
13,0.5135438442230225,0.6925877332687378,0.513562023639679,0.6928508877754211
14,0.513058602809906,0.6925548911094666,0.5109660625457764,0.6927886009216309
15,0.5143080949783325,0.6925624012947083,0.5120820999145508,0.6926534175872803
16,0.5144839882850647,0.692543625831604,0.5084429383277893,0.6929031610488892
17,0.5129737257957458,0.6925655007362366,0.5119122862815857,0.6928340792655945
18,0.5147932767868042,0.6925264000892639,0.5116453766822815,0.6926912665367126
19,0.5147872567176819,0.6924648284912109,0.5123246908187866,0.6927823424339294
20,0.5137500762939453,0.692600429058075,0.5132223963737488,0.6927805542945862
21,0.5149813294410706,0.6924137473106384,0.5105293989181519,0.6926612257957458
