,Long,Short
2011-01-03,-0.0033959032369861196,-0.007948384833847988
2011-01-04,0.018270865149804416,-0.009583671663222926
2011-01-05,0.0011632939235597605,0.0018632705814068395
2011-01-06,0.0012465113648825188,-0.004175626470938221
2011-01-07,0.01507735777275574,0.002082623972110076
2011-01-10,-0.0057822892573427655,-0.0007249798315686173
2011-01-11,-0.0015297423834406576,-0.02146027332386462
2011-01-12,-0.005442260546936128,-0.003339242945600307
2011-01-13,0.0033323063602523017,-0.008237832176855975
2011-01-14,0.004018198232337455,-0.007060355368477489
2011-01-18,-0.01816314163710415,0.027363145213346617
2011-01-19,-0.004043246391951772,-0.0004863539829554675
2011-01-20,-0.013404563820434479,0.004968572295243223
2011-01-21,0.006796975382478654,-0.015695687940621973
2011-01-24,0.009004592816796386,-0.0012844925834753385
2011-01-25,0.019815126099573276,-0.01087008091480184
2011-01-26,-0.0016595299502049298,0.001676010760340707
2011-01-27,-0.019320874073854622,0.02821387681867852
2011-01-28,0.014095131466768695,-0.0029192916605051966
2011-01-31,0.007326825713622087,-0.007577127664677119
2011-02-01,0.0037469284591851613,-0.013596487202113516
2011-02-02,0.006512740729605548,-0.005423530625381012
2011-02-03,-0.002693223906431119,-0.0017446021220226316
2011-02-04,0.014004620508814469,-0.013819331811589286
2011-02-07,0.008554168993427036,-0.000906063340055685
2011-02-08,0.0002154844169177772,-0.00636691913610612
2011-02-09,0.021119681531214508,-0.020384858297034382
2011-02-10,0.02514330837427058,-0.010885704015601572
2011-02-11,0.0052290257651864454,-0.007901005883276756
2011-02-14,-0.0038790435102184495,0.005143935096670682
2011-02-15,0.00042100975083165794,-0.00255138862758626
2011-02-16,0.005953802571845657,-0.006986347237048196
2011-02-17,0.005313585015284594,0.007075896458508146
2011-02-18,-0.019075708254411995,0.026007297180081934
2011-02-22,-0.02292026388578986,0.02368279302958374
2011-02-23,0.010023520323220824,-0.004598312499077694
2011-02-24,0.020560663939113676,-0.011055437880872432
2011-02-25,-0.009034830134394578,0.0054363117947374365
2011-02-28,-0.030553411765338635,0.026379084354648474
2011-03-01,0.002873541553255088,-0.010016678994452088
2011-03-02,0.008420321540105113,-0.007790375823961504
2011-03-03,-0.012867844939517037,0.001868254531932001
2011-03-04,-0.012920798765370157,0.020016475941537992
2011-03-07,-0.0033317137146691043,-0.006199412541627025
2011-03-08,-0.009846411084679197,-0.0011208870358665024
2011-03-09,0.01657640238728154,0.007527678885026578
2011-03-10,0.02079688854986762,-0.010084596127699085
2011-03-11,-0.002763760057187725,0.0003309321315379976
2011-03-14,0.04221328567563145,-0.01888849061717398
2011-03-15,-0.011310502377164989,0.010675443564610986
2011-03-16,-0.01025700072813025,0.021372140710135056
2011-03-17,-0.015676212150318714,0.007774113298735752
2011-03-18,0.0033328706558972245,-0.008526232345034902
2011-03-21,-0.007970975645077339,0.015131671306907768
2011-03-22,0.015015575383019097,-0.011452813418566854
2011-03-23,0.007276274276281769,-0.01566133700926643
2011-03-24,-0.002128230079869886,0.0029649920511046423
2011-03-25,-0.005919234311005828,0.0016668837842490735
2011-03-28,0.011147454238737243,-0.006086781915233474
