,Long,Short
1993-01-04,0.01768675604751412,0.005981614637414101
1993-01-05,0.009562679289162889,-0.005181467577032228
1993-01-06,0.006648177747252482,0.004851544379916794
1993-01-07,0.0057143446399962605,0.015835038143255476
1993-01-08,0.008811214753341646,-0.0008283582346097273
1993-01-11,0.007428397774881734,0.0015330510106014606
1993-01-12,0.013994559185581523,0.0010255037680966584
1993-01-13,0.0027785612113438996,-0.0008575995441089113
1993-01-14,-0.00013122151787556824,0.0019550233025241947
1993-01-15,-0.0031410568794462135,-0.006489900119286196
1993-01-18,0.005383587262834189,-0.01651658978829438
1993-01-19,0.023611134535045965,0.010219872291540555
1993-01-20,0.020132650291926436,-0.0012279430702778703
1993-01-21,0.006926562839036188,0.003109726141820135
1993-01-22,0.016176390805338493,-0.01779904853722859
1993-01-25,0.0033067040280164383,0.010183495929550113
1993-01-26,-0.014184314433640955,0.028495058399385032
1993-01-27,-0.010114595128204373,0.006718640436053325
1993-01-28,0.013186553153533486,0.004393655798543361
1993-01-29,0.00894275891661126,0.007543812459029431
1993-02-01,0.019097569066161314,0.0017885846913074156
1993-02-02,0.009705444066150893,-0.007370927157827089
1993-02-03,0.0022111829477881153,-0.005748412984279671
1993-02-04,0.0026346323864114953,0.017178513308769915
1993-02-05,0.0027979678502017104,0.010837322137794137
1993-02-08,-0.0057669698516151,0.016948624828494165
1993-02-09,0.02593588819622623,0.0027473191225922066
1993-02-10,0.02168436247337513,0.004832560964847776
1993-02-11,0.002111864527767471,0.01689000981516394
1993-02-12,-0.02569014922990288,0.017717203296829166
1993-02-16,0.0038246972717567496,-0.005863932656944348
1993-02-17,-0.00486476295153816,0.01738161527932367
1993-02-18,-0.010981884067414105,0.002850335621370703
1993-02-19,0.0071890031868948046,0.0203038539903005
1993-02-23,0.018626573686910963,-0.008170657148834326
1993-02-24,0.014944288563584296,0.00026514308766781845
1993-02-25,0.012538813304855411,0.0022583052090857647
1993-02-26,-0.004927972623820364,0.014613419009393313
1993-03-01,0.022433419942033718,-0.003424869516703455
1993-03-02,0.010703835174860465,-0.002549942298681207
1993-03-03,0.0020803896896363526,0.0032968433291465926
1993-03-04,0.010564444757963476,0.019597505949111693
1993-03-05,0.01709432585005074,-0.014772505610880527
1993-03-08,0.028703358175264582,0.007910760568230224
1993-03-09,0.006882627909481709,0.009120995177024882
1993-03-10,0.015828040369670927,0.00636808175437803
1993-03-11,0.016773031126606962,-0.003969632458201233
1993-03-12,0.006292508567625166,0.008419587677928931
1993-03-15,0.00783989834722566,0.025532171136431848
1993-03-16,-0.0009599936146370225,0.015318769734985648
1993-03-17,0.00845778965649463,-0.01115235464903982
1993-03-18,-0.007243798913139432,0.022333124419896377
1993-03-19,-0.007107734651917286,0.014228155192838843
1993-03-22,0.0025833641777055607,-0.005551386987170293
1993-03-23,0.007128519510498232,0.010945564122779361
1993-03-24,0.01743277181746621,-0.0031766158738054328
1993-03-25,0.0020698995692872146,0.005793290000317708
1993-03-26,0.009251671302598496,-0.0007689016386342896
1993-03-29,0.00965613632218757,0.0015299927178892947
1993-03-30,0.006222729760266466,-0.0038566615647772752
1993-03-31,0.006885167992422392,0.01305473932932134
1993-04-01,0.004466225544354674,0.016880345906877668
1993-04-02,0.005855437240635686,0.012156162717768027
1993-04-05,0.0005703907613723413,0.011887616860604933
1993-04-06,0.0048013782781474055,0.0047614187151410635
1993-04-07,-0.014120869900221123,0.011211661068312163
1993-04-08,0.01915665159481056,-0.005842159882712206
1993-04-12,-0.00681128293003066,0.012878803297680763
1993-04-13,0.011390840929712265,0.017246593225102656
1993-04-14,0.004446226896699634,0.015682205085835742
1993-04-15,0.021070415292689326,0.01583629871483666
1993-04-16,0.009904597308477026,0.004242346850376133
1993-04-19,0.018452338302131343,-0.001434701582693787
1993-04-20,-0.012918418469681659,0.008093221311572262
1993-04-21,-0.006118466280803458,0.020847331036921234
1993-04-22,-0.0010505241060868476,0.01861692867422664
1993-04-23,-0.006959228215924196,0.0240700608964066
1993-04-26,0.007758075461678437,-0.0033721913474688225
1993-04-27,0.0038380565536642597,0.007293508082882172
1993-04-28,-0.0014374770158479655,0.004820216843840574
1993-04-29,0.0026745259524266875,0.012426444892097798
1993-04-30,-0.006637864936190241,0.014786436301393091
1993-05-03,0.00131747809694438,0.003816255389299761
1993-05-04,0.007925112402338364,-0.006043685280232825
1993-05-05,-0.005412813756912593,0.019318619991481746
1993-05-06,-0.007804490144916654,0.0028666623288712057
1993-05-07,0.011041554049724667,0.0016017718955373406
1993-05-10,0.01743795133313094,0.0090579012240109
1993-05-11,-0.006356251303593963,-0.005309904315257819
1993-05-12,-0.001822313556962596,0.006314237532459965
1993-05-13,0.019632033594237475,-0.0012072579681145167
1993-05-14,0.004531787220705075,0.012910006739093571
1993-05-17,0.011249095928656217,0.008313746619170425
1993-05-18,0.01720886570197625,-0.01031087424181919
1993-05-19,0.009315867063133244,-0.006563352262598132
1993-05-20,0.017105680408823532,0.012321700592296269
1993-05-21,0.01129111837963016,-0.006609501830063924
1993-05-24,0.004104706288295357,0.004177294694737188
1993-05-25,0.009482671422930166,-0.029815690112780645
1993-05-26,-0.0011959859579030452,0.003112694008407857
1993-05-27,0.0035537332970260625,0.03311592586653689
1993-05-28,0.04295301106846213,-0.00029620228727007537
1993-06-01,0.011084313624257481,-0.015574569960755891
1993-06-02,-0.011678967399444684,0.004121133946452105
1993-06-03,0.010607252810782775,0.00011217860699499482
1993-06-04,0.0037128077775835933,0.028192512433458872
1993-06-07,0.013314902775631887,0.015554337299470334
