Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1979-05-15,1.9765608310699463,2.0032710803665967,1.9498505817732958,1.9765608310699463,22349,0.0,1.3333333333333333
1979-05-16,1.98991638681404,2.123467794625322,1.98991638681404,2.1101126670837402,66008,0.0,0.0
1979-05-17,2.110113389941553,2.1368236541748047,2.110113389941553,2.1368236541748047,57692,0.0,0.0
1979-05-18,2.13682378820097,2.216954585926701,2.13682378820097,2.203599452972412,119023,0.0,0.0
1979-05-21,2.2035994746545455,2.2570200069973265,2.1768892084831553,2.2436647415161133,106549,0.0,0.0
1979-05-22,2.2436647471134155,2.2970852795894654,2.2436647471134155,2.2703750133514404,127339,0.0,0.0
1979-05-23,2.270374985348338,2.270374985348338,2.203599452972412,2.203599452972412,85759,0.0,0.0
1979-05-24,2.2036001710048123,2.216955308310807,2.150179621780832,2.1768898963928223,80561,0.0,0.0
1979-05-25,2.176889187063835,2.216954585926701,2.150178921155258,2.203599452972412,63410,0.0,0.0
1979-05-29,2.2035997001818193,2.3237957778590177,2.2035997001818193,2.2837305068969727,123181,0.0,0.0
1979-05-30,2.323795104349867,2.4306361490041652,2.323795104349867,2.417281150817871,113825,0.0,0.0
1979-05-31,2.4039266109466553,2.4039266109466553,2.3638613395450707,2.4039266109466553,80561,0.0,0.0
1979-06-01,2.4039266109466553,2.430636880144734,2.4039266109466553,2.4039266109466553,103430,0.0,0.0
1979-06-04,2.4039252166930605,2.470700983354485,2.4039252166930605,2.457345724105835,71206,0.0,0.0
1979-06-05,2.4707011914194563,2.5775427448242696,2.4707011914194563,2.537477493286133,136175,0.0,0.0
1979-06-06,2.5641882525949544,2.644319036191927,2.5641882525949544,2.5908985137939453,148129,0.0,0.0
1979-06-07,2.590899240664506,2.6309645113077145,2.5775439739227295,2.5775439739227295,141892,0.0,0.0
1979-06-08,2.5775422843412454,2.6176077935125344,2.510766788776947,2.5508320331573486,53534,0.0,0.0
1979-06-11,2.5508332161958323,2.577543479767552,2.510767953233758,2.5641884803771973,48857,0.0,0.0
1979-06-12,2.5641872911447408,2.5775422843412454,2.537477039960844,2.5508320331573486,48337,0.0,0.0
1979-06-13,2.5508327823272285,2.5641880442370106,2.457346213749722,2.4840564727783203,75884,0.0,0.0
1979-06-14,2.4840564727783203,2.5241225232986304,2.430635954721124,2.4840564727783203,58732,0.0,0.0
1979-06-15,2.510767953233758,2.6042537433392714,2.510767953233758,2.5641884803771973,107069,0.0,0.0
1979-06-18,2.564187749241869,2.564187749241869,2.510767237330397,2.537477493286133,34823,0.0,0.0
