Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-06-01,0.0,1.2638448790875738,1.241409762890753,1.2488881349563599,42000,0.0,0
1972-06-02,1.248887408347357,1.2638441437766665,1.241409040632702,1.2563657760620117,17600,0.0,0
1972-06-05,1.256366507021967,1.2713232511531807,1.2488881349563599,1.2488881349563599,13200,0.0,0
1972-06-06,1.257371273907748,1.257371273907748,1.2422222224148836,1.249796748161316,15700,0.265,0
1972-06-07,1.2497967481613157,1.257371273907748,1.2497967481613157,1.249796748161316,5000,0.0,0
1972-06-08,1.249796320324295,1.2649453666312562,1.234647274017334,1.234647274017334,32900,0.0,0
1972-06-09,1.234648198257258,1.242222727080922,1.2270736694335938,1.2270736694335938,18500,0.0,0
1972-06-12,1.227073609828949,1.2497971951961517,1.227073609828949,1.2422226667404175,10600,0.0,0
1972-06-13,1.242222727080922,1.242222727080922,1.2119246117862654,1.2270736694335938,38400,0.0,0
1972-06-14,1.2194981703275367,1.2194981703275367,1.1967746019363403,1.1967746019363403,126800,0.0,0
1972-06-15,1.1967754663911256,1.2043499946594238,1.1967754663911256,1.2043499946594238,14100,0.0,0
1972-06-16,1.2043499946594238,1.2043499946594238,1.1892009381228275,1.2043499946594238,9000,0.0,0
1972-06-19,1.2043499946594238,1.2119245229277222,1.1967754663911256,1.2043499946594238,8500,0.0,0
1972-06-20,1.20434945100432,1.20434945100432,1.1892004013061523,1.1892004013061523,40600,0.0,0
1972-06-21,1.1891999713836177,1.204349015605065,1.1740509271621704,1.1740509271621704,57000,0.0,0
1972-06-22,1.174051351607985,1.1892004013061523,1.174051351607985,1.1892004013061523,23700,0.0,0
1972-06-23,1.1892004013061523,1.1892004013061523,1.174051351607985,1.1892004013061523,53000,0.0,0
1972-06-26,1.1892007276033745,1.1967752545307846,1.1740516737485545,1.1816262006759644,14400,0.0,0
1972-06-27,1.1816262006759646,1.1816262006759646,1.1740516737485545,1.1816262006759644,14200,0.0,0
1972-06-28,1.181626409854529,1.2043499946594238,1.1740518815862309,1.2043499946594238,21000,0.0,0
1972-06-29,1.2043499946594238,1.2119245229277222,1.1892009381228275,1.2043499946594238,13300,0.0,0
1972-06-30,1.2043500829626013,1.234648198257258,1.2043500829626013,1.2270736694335938,47100,0.0,0
1972-07-03,1.2270736694335938,1.242222727080922,1.2119246117862654,1.2270736694335938,7300,0.0,0
1972-07-05,1.2422222862700503,1.2725203908132223,1.2422222862700503,1.2649458646774292,22400,0.0,0
1972-07-06,1.264946921527037,1.2952450513839722,1.264946921527037,1.2952450513839722,15300,0.0,0
1972-07-07,1.2952434527391643,1.3103924989700317,1.2876689296237305,1.3103924989700317,23900,0.0,0
1972-07-10,1.31039395620083,1.3255430192782962,1.2952448931233638,1.317968487739563,25600,0.0,0
1972-07-11,1.3028184394159261,1.3028184394159261,1.280094861984253,1.280094861984253,14400,0.0,0
1972-07-12,1.2800959864555046,1.3103941163124395,1.2800959864555046,1.2952450513839722,4800,0.0,0
1972-07-13,1.2952439136053684,1.3103929652264839,1.280094861984253,1.280094861984253,6000,0.0,0
1972-07-14,1.2800947757328256,1.3028183516334084,1.2725202504326314,1.28766930103302,10600,0.0,0
1972-07-17,1.2876693877948107,1.2952439136053684,1.2725203361736952,1.280094861984253,12300,0.0,0
1972-07-18,1.2649457996541802,1.2649457996541802,1.2497967481613157,1.249796748161316,4400,0.0,0
1972-07-19,1.2497971951961517,1.257371723651886,1.2422226667404175,1.2422226667404175,9300,0.0,0
1972-07-20,1.2422222224148836,1.257371273907748,1.2422222224148836,1.249796748161316,7500,0.0,0
1972-07-21,1.2497968124058434,1.2649458646774292,1.2422222862700503,1.2649458646774292,5500,0.0,0
1972-07-24,1.2649458646774292,1.2725203908132223,1.2497968124058434,1.2649458646774292,12600,0.0,0
1972-07-25,1.2649458323616578,1.2800948842462287,1.2422222545348018,1.2573713064193726,67600,0.0,0
1972-07-26,1.257371273907748,1.2725203254006126,1.2497967481613157,1.249796748161316,13800,0.0,0
1972-07-27,1.249796320324295,1.2573708434777757,1.234647274017334,1.234647274017334,9900,0.0,0
1972-07-28,1.2497967481613157,1.257371273907748,1.2497967481613157,1.249796748161316,14300,0.0,0
1972-07-31,1.249796320324295,1.249796320324295,1.2270727508638533,1.234647274017334,2800,0.0,0
1972-08-01,1.234647274017334,1.234647274017334,1.2270727508638533,1.234647274017334,9000,0.0,0
1972-08-02,1.234648198257258,1.2573717847282504,1.2270736694335938,1.2270736694335938,32100,0.0,0
1972-08-03,1.227073971927166,1.2346485026180745,1.2119249105453491,1.2119249105453491,10700,0.0,0
1972-08-04,1.2119249105453491,1.2194994412362574,1.2119249105453491,1.2119249105453491,10500,0.0,0
1972-08-07,1.2119239758534037,1.2194985007024874,1.1892004013061523,1.1892004013061523,87100,0.0,0
1972-08-08,1.189200079139275,1.1967746019363403,1.1816255563422096,1.1967746019363403,40600,0.0,0
1972-08-09,1.1967749261552363,1.20434945100432,1.1816258764570686,1.1892004013061523,17100,0.0,0
1972-08-10,1.1892004013061523,1.1967749261552363,1.174051351607985,1.1892004013061523,17200,0.0,0
1972-08-11,1.189200079139275,1.204349124733406,1.189200079139275,1.1967746019363403,19600,0.0,0
1972-08-14,1.1967754663911256,1.2043499946594238,1.1892009381228275,1.2043499946594238,11200,0.0,0
1972-08-15,1.2043499946594238,1.2119245229277222,1.2043499946594238,1.2043499946594238,25100,0.0,0
1972-08-16,1.2043503798544406,1.2119249105453491,1.2043503798544406,1.2119249105453491,37800,0.0,0
1972-08-17,1.2119249379412727,1.2270739996655387,1.2119249379412727,1.2194994688034058,17500,0.0,0
1972-08-18,1.2194986767079457,1.2649458323616578,1.2194986767079457,1.2573713064193726,51800,0.0,0
1972-08-21,1.2725202504326314,1.2952438263332142,1.2725202504326314,1.28766930103302,12800,0.0,0
1972-08-22,1.2952434527391643,1.3255415452008992,1.2952434527391643,1.3103924989700317,40400,0.0,0
1972-08-23,1.3179684877395632,1.3331175508170294,1.3179684877395632,1.317968487739563,17600,0.0,0
1972-08-24,1.3255417843659718,1.3785634557406108,1.3255417843659718,1.3634144067764282,64400,0.0,0
1972-08-25,1.3634148523128231,1.3785639062274102,1.3482657983982362,1.3558403253555298,18500,0.0,0
