Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17,0.0,0.11465888203862028,0.11011765897274017,0.11011765897274017,358400,0.0,0.0
1980-03-18,0.0,0.11352364240305235,0.10898241400718689,0.10898241400718689,345600,0.0,0.0
1980-03-19,0.0,0.11352364240305235,0.10898241400718689,0.10898241400718689,128000,0.0,0.0
1980-03-20,0.0,0.11352364240305235,0.10898241400718689,0.10898241400718689,268800,0.0,0.0
1980-03-21,0.0,0.11352364240305235,0.10898241400718689,0.10898241400718689,1625600,0.0,0.0
1980-03-24,0.0,0.10898243973334346,0.104441799223423,0.104441799223423,409600,0.0,0.0
1980-03-25,0.0,0.10671213718222515,0.1021709069609642,0.1021709069609642,115200,0.0,0.0
1980-03-26,0.0,0.10671213718222515,0.1021709069609642,0.1021709069609642,396800,0.0,0.0
1980-03-27,0.0,0.10330607547857124,0.09876542538404465,0.09876542538404465,793600,0.0,0.0
1980-03-28,0.0,0.10444178755122897,0.09990055859088898,0.09990055859088898,524800,0.0,0.0
1980-03-31,0.0,0.10557697298166781,0.10103575140237808,0.10103575140237808,601600,0.0,0.0
1980-04-01,0.0,0.11011758062978147,0.10557693243026733,0.10557693243026733,819200,0.0,0.0
1980-04-02,0.0,0.11011758062978147,0.10557693243026733,0.10557693243026733,76800,0.0,0.0
1980-04-03,0.0,0.11011758062978147,0.10557693243026733,0.10557693243026733,268800,0.0,0.0
1980-04-07,0.0,0.11011758062978147,0.10557693243026733,0.10557693243026733,473600,0.0,0.0
1980-04-08,0.0,0.11238793796829745,0.10784728825092316,0.10784728825092316,281600,0.0,0.0
1980-04-09,0.0,0.11465888203862028,0.11011765897274017,0.11011765897274017,883200,0.0,0.0
1980-04-10,0.0,0.11579398418792917,0.11125275492668152,0.11125275492668152,1446400,0.0,0.0
1980-04-11,0.0,0.1169291617343934,0.11238794028759003,0.11238794028759003,371200,0.0,0.0
1980-04-14,0.0,0.1169291617343934,0.11238794028759003,0.11238794028759003,704000,0.0,0.0
1980-04-15,0.0,0.11806430231580516,0.11352366209030151,0.11352366209030151,281600,0.0,0.0
1980-04-16,0.0,0.12033467502216016,0.11579403281211853,0.11579403281211853,806400,0.0,0.0
1980-04-17,0.0,0.12033467502216016,0.11579403281211853,0.11579403281211853,358400,0.0,0.0
1980-04-18,0.0,0.1214698779156619,0.11692922562360764,0.11692922562360764,320000,0.0,0.0
1980-04-21,0.0,0.12033467502216016,0.11579403281211853,0.11579403281211853,448000,0.0,0.0
1980-04-22,0.0,0.12033467502216016,0.11579403281211853,0.11579403281211853,384000,0.0,0.0
1980-04-23,0.0,0.11806430231580516,0.11352366209030151,0.11352366209030151,563200,0.0,0.0
1980-04-24,0.0,0.1214698779156619,0.11692922562360764,0.11692922562360764,729600,0.0,0.0
1980-04-25,0.0,0.12033467502216016,0.11579403281211853,0.11579403281211853,537600,0.0,0.0
1980-04-28,0.0,0.1214698779156619,0.11692922562360764,0.11692922562360764,422400,0.0,0.0
1980-04-29,0.0,0.12487598597360423,0.12033475190401077,0.12033475190401077,1920000,0.0,0.0
1980-04-30,0.0,0.12487598597360423,0.12033475190401077,0.12033475190401077,2240000,0.0,0.0
1980-05-01,0.0,0.12487598597360423,0.12033475190401077,0.12033475190401077,166400,0.0,0.0
1980-05-02,0.0,0.12487598597360423,0.12033475190401077,0.12033475190401077,243200,0.0,0.0
1980-05-05,0.0,0.12714617266691203,0.12260553240776062,0.12260553240776062,1049600,0.0,0.0
1980-05-06,0.0,0.13168747581565704,0.12714624404907227,0.12714624404907227,1305600,0.0,0.0
1980-05-07,0.0,0.13395774029972765,0.12941651046276093,0.12941651046276093,729600,0.0,0.0
1980-05-08,0.0,0.13849838463707742,0.13395774364471436,0.13395774364471436,1971200,0.0,0.0
1980-05-09,0.0,0.13622808925825747,0.1316874474287033,0.1316874474287033,819200,0.0,0.0
1980-05-12,0.0,0.13395774029972765,0.12941651046276093,0.12941651046276093,819200,0.0,0.0
1980-05-13,0.0,0.13622808925825747,0.1316874474287033,0.1316874474287033,2188800,0.0,0.0
1980-05-14,0.0,0.1373632534585669,0.13282260298728943,0.13282260298728943,384000,0.0,0.0
1980-05-15,0.0,0.1350928868843908,0.13055166602134705,0.13055166602134705,2048000,0.0,0.0
1980-05-16,0.0,0.1373632534585669,0.13282260298728943,0.13282260298728943,921600,0.0,0.0
1980-05-19,0.0,0.1373632534585669,0.13282260298728943,0.13282260298728943,179200,0.0,0.0
1980-05-20,0.0,0.1350928868843908,0.13055166602134705,0.13055166602134705,1024000,0.0,0.0
1980-05-21,0.0,0.13395774029972765,0.12941651046276093,0.12941651046276093,806400,0.0,0.0
1980-05-22,0.0,0.13849838463707742,0.13395774364471436,0.13395774364471436,819200,0.0,0.0
1980-05-23,0.0,0.14303956443485252,0.13849833607673645,0.13849833607673645,1049600,0.0,0.0
1980-05-27,0.0,0.14190444639520894,0.1373632252216339,0.1373632252216339,550400,0.0,0.0
1980-05-28,0.0,0.14190444639520894,0.1373632252216339,0.1373632252216339,704000,0.0,0.0
1980-05-29,0.0,0.14076925360379847,0.1362280249595642,0.1362280249595642,1254400,0.0,0.0
1980-05-30,0.0,0.14076925360379847,0.1362280249595642,0.1362280249595642,1484800,0.0,0.0
1980-06-02,0.0,0.13963348723671135,0.1350928395986557,0.1350928395986557,512000,0.0,0.0
