Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1992-02-13,1.6344995862655056,1.7111167543717014,1.6344995862655056,1.6728081703186035,18506400,0.0,0.0
1992-02-14,1.6855775515238443,1.8643509282006157,1.6855775515238443,1.8388118743896484,3128000,0.0,0.0
1992-02-18,1.8132738037542864,1.8643519390713086,1.685578465461731,1.685578465461731,2584800,0.0,0.0
1992-02-19,1.7111171069352524,1.7621952295303345,1.6600389843401702,1.7621952295303345,2454400,0.0,0.0
1992-02-20,1.7366555576593103,1.8643508192519067,1.7366555576593103,1.8132727146148682,1304000,0.0,0.0
1992-02-21,1.8132723439229679,1.864350438117981,1.8132723439229679,1.864350438117981,616800,0.0,0.0
1992-02-24,1.8132739389264907,1.8898911476135256,1.8132739389264907,1.8898911476135254,772800,0.0,0.0
1992-02-25,1.8515809145692277,1.8898894852154875,1.8388113910204744,1.864350438117981,517600,0.0,0.0
1992-02-26,1.8898890018463135,1.9154280424118042,1.838810920715332,1.9154280424118042,851200,0.0,0.0
1992-02-27,1.86435030033062,1.9920455263806627,1.86435030033062,1.9665064811706543,555200,0.0,0.0
1992-02-28,1.9920452789024072,2.119740489088459,1.9409671948279865,2.068662405014038,1108800,0.0,0.0
1992-03-02,2.119742297544712,2.132511829457632,2.0175860422413523,2.094203233718872,873600,0.0,0.0
1992-03-03,2.0814321750327003,2.0942016975789133,1.9920455172092102,2.0175845623016357,512000,0.0,0.0
1992-03-04,2.0175861364755874,2.0686642665129438,1.992047071456909,1.9920470714569092,163200,0.0,0.0
1992-03-05,2.0686622858047485,2.0686622858047485,1.9154280424118042,1.9154280424118042,707200,0.0,0.0
1992-03-06,1.9537366032600403,1.9920451641082764,1.9154280424118042,1.9154280424118042,765600,0.0,0.0
1992-03-09,1.9154290358225503,1.9920461972554524,1.9154290358225503,1.9537376165390015,766400,0.0,0.0
1992-03-10,1.9154298764008741,1.992047071456909,1.9154298764008741,1.9920470714569092,93600,0.0,0.0
1992-03-11,2.043123670444367,2.068662716324922,1.9920455786832578,2.004815101623535,222400,0.0,0.0
1992-03-12,1.992047071456909,2.0686642665129438,1.992047071456909,1.9920470714569092,89600,0.0,0.0
1992-03-13,1.9920452789024072,2.0942014470512484,1.9920452789024072,2.068662405014038,211200,0.0,0.0
1992-03-16,2.043125106067192,2.094203233718872,2.043125106067192,2.094203233718872,94400,0.0,0.0
1992-03-17,2.0175845623016357,2.0942016975789133,2.0175845623016357,2.0175845623016357,150400,0.0,0.0
1992-03-18,2.0175845623016357,2.0175845623016357,2.0175845623016357,2.0175845623016357,52000,0.0,0.0
1992-03-19,2.0942033315316224,2.0942033315316224,1.992047071456909,1.9920470714569092,68800,0.0,0.0
1992-03-20,1.9920452789024072,2.068662405014038,1.9920452789024072,2.068662405014038,124800,0.0,0.0
1992-03-23,1.992047093949228,2.0558947572168313,1.992047093949228,2.03035569190979,314400,0.0,0.0
1992-03-24,2.0175861364755874,2.055894734003605,1.992047071456909,1.9920470714569092,437600,0.0,0.0
1992-03-25,2.0686626524864873,2.0686626524864873,1.9920455172092102,2.0175845623016357,79200,0.0,0.0
1992-03-26,1.966506481170654,1.9792760037756585,1.966506481170654,1.9665064811706543,47200,0.0,0.0
1992-03-27,2.0431244373321533,2.0431244373321533,1.9920463263988495,2.0431244373321533,79200,0.0,0.0
1992-03-30,1.9920455172092102,2.0431236073940617,1.9920455172092102,2.0175845623016357,46400,0.0,0.0
1992-03-31,1.9920463263988495,2.0431244373321533,1.9920463263988495,2.0431244373321533,107200,0.0,0.0
1992-04-01,1.992047071456909,2.0431252014942656,1.9665080064382308,1.9920470714569092,356000,0.0,0.0
1992-04-02,2.0431236073940617,2.0431236073940617,1.9920455172092102,2.0175845623016357,51200,0.0,0.0
1992-04-03,1.9920455172092102,2.0431236073940617,1.9920455172092102,2.0175845623016357,116800,0.0,0.0
1992-04-06,1.992047071456909,2.0431252014942656,1.992047071456909,1.9920470714569092,71200,0.0,0.0
1992-04-07,1.9920463263988495,2.094202548265457,1.9920463263988495,2.0431244373321533,116000,0.0,0.0
1992-04-08,1.9920463263988495,2.0431244373321533,1.9920463263988495,2.0431244373321533,247200,0.0,0.0
1992-04-09,1.9920455172092102,2.0686626524864873,1.9920455172092102,2.0175845623016357,36000,0.0,0.0
1992-04-10,2.0175845623016357,2.0686626524864873,2.0175845623016357,2.0175845623016357,87200,0.0,0.0
