,Date,Open
2288,1990-01-02,0.25179808184250674
2289,1990-01-03,0.2714421358397005
2290,1990-01-04,0.2732278576976269
2291,1990-01-05,0.2696564197540283
2292,1990-01-08,0.2678698702579411
2293,1990-01-09,0.2714421577142677
2294,1990-01-10,0.2687636305698806
2295,1990-01-11,0.2589414066588944
2296,1990-01-12,0.2446551228409196
2297,1990-01-15,0.2464409726751103
2298,1990-01-16,0.2392973283199828
2299,1990-01-17,0.2482266025945705
2300,1990-01-18,0.2357261374967755
2301,1990-01-19,0.2410831087629547
2302,1990-01-22,0.24286871635877105
2303,1990-01-23,0.2410830855369568
2304,1990-01-24,0.2321546035556128
2305,1990-01-25,0.2446551191257206
2306,1990-01-26,0.24286866949552866
2307,1990-01-29,0.2357259886667293
2308,1990-01-30,0.23751165506979474
2309,1990-01-31,0.2464408928707235
2310,1990-02-01,0.24644089013022705
2311,1990-02-02,0.23751173198264705
2312,1990-02-05,0.2446552268270352
2313,1990-02-06,0.248226523399353
2314,1990-02-07,0.2357259886667293
2315,1990-02-08,0.2375115698198032
2316,1990-02-09,0.23929740845128306
2317,1990-02-12,0.2446552169803388
2318,1990-02-13,0.2428686131319782
2319,1990-02-14,0.2464409726751103
2320,1990-02-15,0.2410831087629547
2321,1990-02-16,0.2454434138270769
2322,1990-02-20,0.24006824195384974
2323,1990-02-21,0.2346939169305777
2324,1990-02-22,0.2436510534422039
2325,1990-02-23,0.2346940018698861
2326,1990-02-26,0.23648536928708924
2327,1990-02-27,0.24365112298274236
2328,1990-02-28,0.240068226160436
2329,1990-03-01,0.2400682857644469
2330,1990-03-02,0.2400682664996853
2331,1990-03-05,0.2400681879934397
2332,1990-03-06,0.2508177347082609
2333,1990-03-07,0.2508177173266907
2334,1990-03-08,0.25619195940656764
2335,1990-03-09,0.2633585161726709
2336,1990-03-12,0.26694146160694465
2337,1990-03-13,0.2615670880742902
2338,1990-03-14,0.26335852283742417
2339,1990-03-15,0.2615671051669703
2340,1990-03-16,0.2866488589682564
2341,1990-03-19,0.2902318261725806
2342,1990-03-20,0.3027726251429175
2343,1990-03-21,0.2956070013350208
2344,1990-03-22,0.2991897559671622
2345,1990-03-23,0.2956069036439762
2346,1990-03-26,0.3045640935063165
2347,1990-03-27,0.30098119378089905
2348,1990-03-28,0.3009812204528932
2349,1990-03-29,0.2938146925822833
2350,1990-03-30,0.2866488589682564
2351,1990-04-02,0.2866488589682564
2352,1990-04-03,0.2902318071907775
2353,1990-04-04,0.2973983396326207
2354,1990-04-05,0.2938145954678238
2355,1990-04-06,0.2884404354839547
2356,1990-04-09,0.2848575010573312
2357,1990-04-10,0.2956069111824036
2358,1990-04-11,0.2973984145444275
2359,1990-04-12,0.3081478661915294
2360,1990-04-16,0.3117307905504731
2361,1990-04-17,0.3099392950534821
2362,1990-04-18,0.3099392950534821
2363,1990-04-19,0.299189741016656
2364,1990-04-20,0.2929188933552743
2365,1990-04-23,0.28844033269159697
2366,1990-04-24,0.2866489149594792
2367,1990-04-25,0.2776908874511719
2368,1990-04-26,0.27948235230005364
2369,1990-04-27,0.2794824660514284
2370,1990-04-30,0.28127384539488953
2371,1990-05-01,0.2848574095524473
2372,1990-05-02,0.28485745191574097
2373,1990-05-03,0.284857476615925
2374,1990-05-04,0.2866489291191101
2375,1990-05-07,0.28485747359878233
2376,1990-05-08,0.2938146885353773
2377,1990-05-09,0.2982941158355779
2378,1990-05-10,0.2991897685236492
2379,1990-05-11,0.29650249746846563
2380,1990-05-14,0.3063555745561773
2381,1990-05-15,0.2965026568384882
2382,1990-05-16,0.2991898832479812
2383,1990-05-17,0.29918981106766074
2384,1990-05-18,0.2956069075178014
2385,1990-05-21,0.2838514745235443
2386,1990-05-22,0.2883423963362622
2387,1990-05-23,0.29642715232176897
2388,1990-05-24,0.3036127733153293
2389,1990-05-25,0.2838514415675412
2390,1990-05-29,0.2874442227933852
2391,1990-05-30,0.29912167620224656
2392,1990-05-31,0.29822346985409937
2393,1990-06-01,0.2973253023443385
2394,1990-06-04,0.29283347725868225
2395,1990-06-05,0.2946299181761338
2396,1990-06-06,0.28025783644611285
2397,1990-06-07,0.28385142877903985
2398,1990-06-08,0.2766648867663114
2399,1990-06-11,0.2712757483556996
2400,1990-06-12,0.28115606435191376
2401,1990-06-13,0.29013884267393625
2402,1990-06-14,0.28744423236733424
2403,1990-06-15,0.2856478738035723
2404,1990-06-18,0.2820541858673096
2405,1990-06-19,0.2802577726098145
2406,1990-06-20,0.2865460521678362
2407,1990-06-21,0.2874443774130481
2408,1990-06-22,0.3018163474589052
2409,1990-06-25,0.29822346985409937
2410,1990-06-26,0.3000199055247825
2411,1990-06-27,0.2928334884879684
2412,1990-06-28,0.30720551875402
2413,1990-06-29,0.3090028782303361
2414,1990-07-02,0.3197813072481588
2415,1990-07-03,0.3152902967155111
2416,1990-07-05,0.31439203478133226
2417,1990-07-06,0.31259570122781544
2418,1990-07-09,0.3233749297018447
2419,1990-07-10,0.3377470076084137
2420,1990-07-11,0.3359505844446232
2421,1990-07-12,0.33595060992781217
2422,1990-07-13,0.3413397441580233
2423,1990-07-16,0.33595063709265044
2424,1990-07-17,0.32876401478829764
2425,1990-07-18,0.3197812930705267
2426,1990-07-19,0.2928334025004207
2427,1990-07-20,0.3018163008096193
2428,1990-07-23,0.2946298875814565
2429,1990-07-24,0.3018163152094168
2430,1990-07-25,0.30181633979983097
2431,1990-07-26,0.30361268501887306
2432,1990-07-27,0.29642706611503
2433,1990-07-30,0.2928334530488055
2434,1990-07-31,0.3054091965533772
2435,1990-08-01,0.3018163109326227
2436,1990-08-02,0.29642713201749976
2437,1990-08-03,0.31259557140653443
2438,1990-08-06,0.28025783644611285
2439,1990-08-07,0.2892406963498391
2440,1990-08-08,0.2838514364972557
2441,1990-08-09,0.2892406963498391
2442,1990-08-10,0.2784613966941833
2443,1990-08-13,0.27307224421766924
2444,1990-08-14,0.28744423236733424
2445,1990-08-15,0.2874442462581767
2446,1990-08-16,0.28025782450075104
2447,1990-08-17,0.27666497125555145
2448,1990-08-20,0.26308562383633216
2449,1990-08-21,0.25767937445751005
2450,1990-08-22,0.2666892828262658
2451,1990-08-23,0.2468683023334222
2452,1990-08-24,0.2540756421102701
2453,1990-08-27,0.2648874416472084
2454,1990-08-28,0.2702929683214125
2455,1990-08-29,0.27389762820887803
2456,1990-08-30,0.2684912386278273
2457,1990-08-31,0.259481933780821
2458,1990-09-04,0.26308561428715405
2459,1990-09-05,0.2684911260307913
2460,1990-09-06,0.2558775736301618
2461,1990-09-07,0.2558775431903202
2462,1990-09-10,0.2666894149321609
2463,1990-09-11,0.2594818486595684
2464,1990-09-12,0.2486699926915229
2465,1990-09-13,0.24867009330952375
2466,1990-09-14,0.241461816047648
2467,1990-09-17,0.2450655945313511
2468,1990-09-18,0.2432637629900997
2469,1990-09-19,0.2396601692580061
2470,1990-09-20,0.23245196826281306
2471,1990-09-21,0.23065011142381306
2472,1990-09-24,0.22704645315851826
2473,1990-09-25,0.2198382308879909
2474,1990-09-26,0.21623457485468875
2475,1990-09-27,0.21623457160386886
2476,1990-09-28,0.20542264354601567
2477,1990-10-01,0.2126308649895376
2478,1990-10-02,0.22344275796448754
2479,1990-10-03,0.21443268856269693
2480,1990-10-04,0.19280903815688968
2481,1990-10-05,0.19461087879854852
2482,1990-10-08,0.20722456697327188
2483,1990-10-09,0.20542272861512775
2484,1990-10-10,0.1964134941316523
2485,1990-10-11,0.19280900193868425
2486,1990-10-12,0.20362088084220886
2487,1990-10-15,0.2054226900275042
2488,1990-10-16,0.19821533191944996
2489,1990-10-17,0.1819971593606615
2490,1990-10-18,0.19100711497621814
2491,1990-10-19,0.2252445739288483
2492,1990-10-22,0.2270464122509717
2493,1990-10-23,0.22344271838665009
2494,1990-10-24,0.2216408722920297
2495,1990-10-25,0.21803640241336106
2496,1990-10-26,0.21443272140539796
2497,1990-10-29,0.21803642540401735
2498,1990-10-30,0.2144326277825152
2499,1990-10-31,0.21983822926150035
2500,1990-11-01,0.21983820199966436
2501,1990-11-02,0.21983818260780225
2502,1990-11-05,0.23245196253332034
2503,1990-11-06,0.2414619475603104
2504,1990-11-07,0.2414619726535923
2505,1990-11-08,0.237858293046664
2506,1990-11-09,0.252273813467234
2507,1990-11-12,0.2558775454578381
2508,1990-11-13,0.2612837649372313
2509,1990-11-14,0.2576792635025024
2510,1990-11-15,0.2648874454840113
2511,1990-11-16,0.25854075070263755
2512,1990-11-19,0.25673297336129114
2513,1990-11-20,0.26396518900072563
2514,1990-11-21,0.2549249883559712
2515,1990-11-23,0.262157376391611
2516,1990-11-26,0.26034944742416755
2517,1990-11-27,0.26758087532217273
2518,1990-11-28,0.2730053059068009
2519,1990-11-29,0.2675808803259656
2520,1990-11-30,0.2621572996148335
2521,1990-12-03,0.2693887404143682
2522,1990-12-04,0.27119657567134875
2523,1990-12-05,0.27842888221344714
2524,1990-12-06,0.29831698536872864
2525,1990-12-07,0.2965083791339775
2526,1990-12-10,0.30554842636339674
2527,1990-12-11,0.2983169972919271
2528,1990-12-12,0.28746900350770554
2529,1990-12-13,0.2856611932058544
2530,1990-12-14,0.2910848443541105
2531,1990-12-17,0.2820446106767159
2532,1990-12-18,0.2965083003046436
2533,1990-12-19,0.3073564138650673
2534,1990-12-20,0.29831710599759304
2535,1990-12-21,0.3200121027423905
2536,1990-12-24,0.3236288300159261
2537,1990-12-26,0.3182043870471216
2538,1990-12-27,0.3127807596790436
2539,1990-12-28,0.31278069154177524
2540,1990-12-31,0.3109728395938873
2541,1991-01-02,0.30916421012583617
2542,1991-01-03,0.3145885676287943
2543,1991-01-04,0.31097288566119025
2544,1991-01-07,0.31097288566119025
2545,1991-01-08,0.3163964664474305
2546,1991-01-09,0.3200121246957149
2547,1991-01-10,0.3308601806824284
2548,1991-01-11,0.33990031480789185
2549,1991-01-14,0.3326680228526219
2550,1991-01-15,0.3362845941589132
2551,1991-01-16,0.3399003502043452
2552,1991-01-17,0.3796756671767788
2553,1991-01-18,0.3525562886545247
2554,1991-01-21,0.3597876140512857
2555,1991-01-22,0.3688276633791899
2556,1991-01-23,0.3706357391638892
2557,1991-01-24,0.372443485522424
2558,1991-01-25,0.37606010537363815
2559,1991-01-28,0.38509939686457373
2560,1991-01-29,0.3923316817895962
2561,1991-01-30,0.3850993107519714
2562,1991-01-31,0.4013717174530029
2563,1991-02-01,0.4013718284280426
2564,1991-02-04,0.4031795771148853
2565,1991-02-05,0.3995639273916822
2566,1991-02-06,0.4176433419568885
2567,1991-02-07,0.412219787035445
2568,1991-02-08,0.4158355554212871
2569,1991-02-11,0.4339147960139951
2570,1991-02-12,0.4411471777148099
2571,1991-02-13,0.4339148998260498
2572,1991-02-14,0.4339148343863507
2573,1991-02-15,0.4148987520869937
2574,1991-02-19,0.4167104994767226
2575,1991-02-20,0.4312047101052761
2576,1991-02-21,0.443887080776336
2577,1991-02-22,0.4275814543860597
2578,1991-02-25,0.43663975848277503
2579,1991-02-26,0.4167104923750997
2580,1991-02-27,0.4221454858779907
2581,1991-02-28,0.4221454680171785
2582,1991-03-01,0.4130871855443205
2583,1991-03-04,0.4203338308627135
2584,1991-03-05,0.42758114982796414
2585,1991-03-06,0.4638172292198609
2586,1991-03-07,0.46019290912347793
2587,1991-03-08,0.4909938406103595
2588,1991-03-11,0.4674402634186076
2589,1991-03-12,0.456569735756192
2590,1991-03-13,0.4547579446716983
2591,1991-03-14,0.4837462124584024
2592,1991-03-15,0.4764996111189338
2593,1991-03-18,0.4764995982233914
2594,1991-03-19,0.481934228556565
2595,1991-03-20,0.5018645767162521
2596,1991-03-21,0.4946172454872647
2597,1991-03-22,0.4638170806686041
2598,1991-03-25,0.4601927247889626
2599,1991-03-26,0.4692523524165153
2600,1991-03-27,0.5072997261269668
2601,1991-03-28,0.5018644769547064
2602,1991-04-01,0.4928054265003234
2603,1991-04-02,0.5000521229727576
2604,1991-04-03,0.5254173325015244
2605,1991-04-04,0.5072994317609417
2606,1991-04-05,0.5199818446974795
2607,1991-04-08,0.5018648444103064
2608,1991-04-09,0.5054880890644163
2609,1991-04-10,0.4964286839385786
2610,1991-04-11,0.4909937527440395
2611,1991-04-12,0.5181704782822557
2612,1991-04-15,0.4475105272952735
2613,1991-04-16,0.4583814238177717
2614,1991-04-17,0.4710637538742145
2615,1991-04-18,0.4547580122275451
2616,1991-04-19,0.4420753600080078
2617,1991-04-22,0.4312045993253504
2618,1991-04-23,0.4511345830571116
2619,1991-04-24,0.4475103421100925
2620,1991-04-25,0.4330164680826891
2621,1991-04-26,0.4239572361817721
2622,1991-04-29,0.4239571665055745
2623,1991-04-30,0.4185220975338168
2624,1991-05-01,0.3478621567375436
2625,1991-05-02,0.3460505393831161
2626,1991-05-03,0.35510969161987305
2627,1991-05-06,0.3514864208067417
2628,1991-05-07,0.3696038741231464
2629,1991-05-08,0.3677922686478212
2630,1991-05-09,0.362357107880112
2631,1991-05-10,0.3732272418906453
2632,1991-05-13,0.3786629092252
2633,1991-05-14,0.3822863835006681
2634,1991-05-15,0.3732273068508444
2635,1991-05-16,0.36960383688616666
2636,1991-05-17,0.35329796769642324
2637,1991-05-20,0.34330322615915665
2638,1991-05-21,0.32877209782600403
2639,1991-05-22,0.3324047594053668
2640,1991-05-23,0.33785442002969096
2641,1991-05-24,0.33058836028070204
2642,1991-05-28,0.3342210054397583
2643,1991-05-29,0.3360372728372716
2644,1991-05-30,0.34148702093662325
2645,1991-05-31,0.3451196031550644
2646,1991-06-03,0.3414870270607873
2647,1991-06-04,0.3596509808444459
2648,1991-06-05,0.3578345918254447
2649,1991-06-06,0.3505694172682196
2650,1991-06-07,0.33603733518000384
2651,1991-06-10,0.3342210054397583
2652,1991-06-11,0.3269558360610917
2653,1991-06-12,0.3196898067350365
2654,1991-06-13,0.3087911715538322
2655,1991-06-14,0.31060746929758826
2656,1991-06-17,0.2978925443945286
2657,1991-06-18,0.3069748554685817
2658,1991-06-19,0.3033421337604523
2659,1991-06-20,0.2997096851708534
2660,1991-06-21,0.3051585853099823
2661,1991-06-24,0.3033421337604523
2662,1991-06-25,0.30515857424492243
2663,1991-06-26,0.3106073409839067
2664,1991-06-27,0.3087912499904633
2665,1991-06-28,0.3069748500884283
2666,1991-07-01,0.30697493344384685
2667,1991-07-02,0.3069748282432556
2668,1991-07-03,0.3069748249648739
2669,1991-07-05,0.3124245425394968
2670,1991-07-08,0.3287722109099285
2671,1991-07-09,0.3433034234819741
2672,1991-07-10,0.34511958434118206
2673,1991-07-11,0.3414871533356294
2674,1991-07-12,0.3433034454939241
2675,1991-07-15,0.33967079264176353
2676,1991-07-16,0.3305885100364685
2677,1991-07-17,0.31605729223548473
2678,1991-07-18,0.3196898353775143
2679,1991-07-19,0.3287721064444037
2680,1991-07-22,0.3324046896067599
2681,1991-07-23,0.3360372711974061
2682,1991-07-24,0.3287720811791832
2683,1991-07-25,0.32877209782600403
2684,1991-07-26,0.33240477711024263
2685,1991-07-29,0.3287721680470668
2686,1991-07-30,0.3305884054276849
2687,1991-07-31,0.33785450835877595
2688,1991-08-01,0.3342210970991577
2689,1991-08-02,0.3614671495637923
2690,1991-08-05,0.3614672375630271
2691,1991-08-06,0.3542020691874004
2692,1991-08-07,0.3596509357297205
2693,1991-08-08,0.36873336606087503
2694,1991-08-09,0.36691693560247385
2695,1991-08-12,0.3687333197857193
2696,1991-08-13,0.3778156922334066
2697,1991-08-14,0.3977957152002907
2698,1991-08-15,0.3996120574651532
2699,1991-08-16,0.3832645088624784
2700,1991-08-19,0.3604630706231584
2701,1991-08-20,0.3750268294119037
2702,1991-08-21,0.38230942025534026
2703,1991-08-22,0.3932326663317278
2704,1991-08-23,0.39323265261690943
2705,1991-08-26,0.38595020771026617
2706,1991-08-27,0.3859502281149444
2707,1991-08-28,0.3932327059509884
2708,1991-08-29,0.3877706001777344
2709,1991-08-30,0.38595020771026617
2710,1991-09-03,0.3841297995038436
2711,1991-09-04,0.3841297478502056
2712,1991-09-05,0.3750268294119037
2713,1991-09-06,0.3713861026639749
2714,1991-09-09,0.3768482478716288
2715,1991-09-10,0.3841297884730605
2716,1991-09-11,0.3695659119404072
2717,1991-09-12,0.3732066406035597
2718,1991-09-13,0.3641045407790881
2719,1991-09-16,0.35864245910844755
2720,1991-09-17,0.3422580928454002
2721,1991-09-18,0.3550017104936521
2722,1991-09-19,0.3659250453291763
2723,1991-09-20,0.36228338412828376
2724,1991-09-23,0.36410462984568204
2725,1991-09-24,0.3604630141780162
2726,1991-09-25,0.36592510112177984
2727,1991-09-26,0.3659248716658447
2728,1991-09-27,0.3641045785388347
2729,1991-09-30,0.3586425762108779
2730,1991-10-01,0.3586425008838829
2731,1991-10-02,0.3768483025435631
2732,1991-10-03,0.3641046272679428
2733,1991-10-04,0.34953973311909675
2734,1991-10-07,0.3495396300270268
2735,1991-10-08,0.3504507681194497
2736,1991-10-09,0.3513609106022627
2737,1991-10-10,0.3550017879656889
2738,1991-10-11,0.3504507016423116
2739,1991-10-14,0.35682219766467177
2740,1991-10-15,0.367745367587844
2741,1991-10-16,0.3823094564827048
2742,1991-10-17,0.3859502020269281
2743,1991-10-18,0.4014253097100121
2744,1991-10-21,0.40233543514120507
2745,1991-10-22,0.40415588934958463
2746,1991-10-23,0.4005142614358762
2747,1991-10-24,0.3859502394313128
2748,1991-10-25,0.3768481914572426
2749,1991-10-28,0.3750269114971161
2750,1991-10-29,0.3750270071695225
2751,1991-10-30,0.3786686955220277
2752,1991-10-31,0.36956571040069136
2753,1991-11-01,0.3732064375470644
2754,1991-11-04,0.3695658555926892
2755,1991-11-05,0.3622833424992153
2756,1991-11-06,0.3568221124211917
2757,1991-11-07,0.35318139513632496
2758,1991-11-08,0.37320661171258457
2759,1991-11-11,0.3895918655769868
2760,1991-11-12,0.3950530518202643
2761,1991-11-13,0.393232533318716
2762,1991-11-14,0.3950529912273669
2763,1991-11-15,0.3968733606057621
2764,1991-11-18,0.3649800684094604
2765,1991-11-19,0.3777544158039024
2766,1991-11-20,0.3741040587480312
2767,1991-11-21,0.3686295391986775
2768,1991-11-22,0.3722792285906114
2769,1991-11-25,0.3722792285906114
2770,1991-11-26,0.3759287595748901
2771,1991-11-27,0.3741038714181679
2772,1991-11-29,0.36862969034941945
2773,1991-12-02,0.3704544627227496
2774,1991-12-03,0.37957922211977774
2775,1991-12-04,0.37045449398587216
2776,1991-12-05,0.36862963567286056
2777,1991-12-06,0.3613296491158003
2778,1991-12-09,0.3576801726188621
2779,1991-12-10,0.3576801726188621
2780,1991-12-11,0.3595049118225405
2781,1991-12-12,0.3604172766208649
2782,1991-12-13,0.3631545646751032
2783,1991-12-16,0.3677173265055104
2784,1991-12-17,0.3686297237873077
2785,1991-12-18,0.3668048982685819
2786,1991-12-19,0.3741040248135736
2787,1991-12-20,0.374104057079268
2788,1991-12-23,0.3686296557625363
2789,1991-12-24,0.3795791585788633
2790,1991-12-26,0.3850535439770168
2791,1991-12-27,0.3996526560394432
2792,1991-12-30,0.4014774507066619
2793,1991-12-31,0.4188145388963889
2794,1992-01-02,0.40695252319389896
2795,1992-01-03,0.43797548116070334
2796,1992-01-06,0.4288515135630326
2797,1992-01-07,0.41972682060191296
2798,1992-01-08,0.4270260644663434
2799,1992-01-09,0.4416260055061457
2800,1992-01-10,0.4489251365031719
2801,1992-01-13,0.4544001739380545
2802,1992-01-14,0.4544001425370797
2803,1992-01-15,0.4708240916631861
2804,1992-01-16,0.4653487224208818
2805,1992-01-17,0.4945478742491848
2806,1992-01-20,0.4708240706438761
2807,1992-01-21,0.4689992708656078
2808,1992-01-22,0.44892509271578795
2809,1992-01-23,0.4689992278518396
