,Long,Short
1993-01-04,0.00987289832204873,-0.00987289832204873
1993-01-05,0.0006974236418073376,-0.0006974236418073376
1993-01-06,-0.005147496244972316,0.005147496244972316
1993-01-07,0.004349781773842432,-0.004349781773842432
1993-01-08,0.0013177801913667243,-0.0013177801913667243
1993-01-11,0.007491774044442767,-0.007491774044442767
1993-01-12,0.008084210201120368,-0.008084210201120368
1993-01-13,0.013510111476418762,-0.013510111476418762
1993-01-14,0.015778197789916404,-0.015778197789916404
1993-01-15,0.0010326441430870137,-0.0010326441430870137
1993-01-18,0.0029652532752170837,-0.0029652532752170837
1993-01-19,0.008718646593044943,-0.008718646593044943
1993-01-20,0.005717459763344435,-0.005717459763344435
1993-01-21,0.00021687614905580022,-0.00021687614905580022
1993-01-22,0.006184072686271014,-0.006184072686271014
1993-01-25,0.0040143251350027165,-0.0040143251350027165
1993-01-26,-0.006210577140500484,0.006210577140500484
1993-01-27,-0.016200027508404456,0.016200027508404456
1993-01-28,0.012180115779877876,-0.012180115779877876
1993-01-29,0.025129307878157904,-0.025129307878157904
1993-02-01,0.007995026046504839,-0.007995026046504839
1993-02-02,0.007735562263974249,-0.007735562263974249
1993-02-03,-0.0010202609197814572,0.0010202609197814572
1993-02-04,-0.012320720798809647,0.012320720798809647
1993-02-05,0.004956859706727412,-0.004956859706727412
1993-02-08,-0.010413262518921019,0.010413262518921019
1993-02-09,0.005716826808078346,-0.005716826808078346
1993-02-10,-0.0007785173242047638,0.0007785173242047638
1993-02-11,-0.005874703939242376,0.005874703939242376
1993-02-12,-0.02484505965422128,0.02484505965422128
1993-02-16,-0.026825924954672266,0.026825924954672266
1993-02-17,-0.01831074160688064,0.01831074160688064
1993-02-18,-0.0025972787636072804,0.0025972787636072804
1993-02-19,0.024334211858127675,-0.024334211858127675
1993-02-23,0.023747134958367798,-0.023747134958367798
1993-02-24,0.002679516363777057,-0.002679516363777057
1993-02-25,0.011039965888163306,-0.011039965888163306
1993-02-26,0.002712639291147301,-0.002712639291147301
1993-03-01,0.015210879905696095,-0.015210879905696095
1993-03-02,0.002362429320946269,-0.002362429320946269
1993-03-03,0.0003611027175305259,-0.0003611027175305259
1993-03-04,0.0027025551553213623,-0.0027025551553213623
1993-03-05,0.010307130755452643,-0.010307130755452643
1993-03-08,0.005490763157589384,-0.005490763157589384
1993-03-09,0.0068448560018403385,-0.0068448560018403385
1993-03-10,0.006285137525615159,-0.006285137525615159
1993-03-11,-0.0030266138094659613,0.0030266138094659613
1993-03-12,0.016673522957511698,-0.016673522957511698
1993-03-15,0.005344565469767826,-0.005344565469767826
1993-03-16,-0.0001907521119323019,0.0001907521119323019
1993-03-17,0.010382078729367306,-0.010382078729367306
1993-03-18,0.0002285621307174246,-0.0002285621307174246
1993-03-19,0.0014677449764365024,-0.0014677449764365024
1993-03-22,-0.01257085075740858,0.01257085075740858
1993-03-23,0.012733809868849644,-0.012733809868849644
1993-03-24,0.006735647298144265,-0.006735647298144265
1993-03-25,-0.0001633612428097675,0.0001633612428097675
1993-03-26,-0.007121948117775223,0.007121948117775223
1993-03-29,0.008489168288557992,-0.008489168288557992
1993-03-30,0.00508963112216605,-0.00508963112216605
1993-03-31,-0.00479699179955706,0.00479699179955706
1993-04-01,-0.01855679414547291,0.01855679414547291
1993-04-02,-0.004626692157347434,0.004626692157347434
1993-04-05,-0.014303966185246441,0.014303966185246441
1993-04-06,0.029966266723936808,-0.029966266723936808
1993-04-07,-0.0166755153461402,0.0166755153461402
1993-04-08,0.007579040905613977,-0.007579040905613977
1993-04-12,0.01001973544556739,-0.01001973544556739
1993-04-13,-0.0033122819964382156,0.0033122819964382156
1993-04-14,0.0006833395973501411,-0.0006833395973501411
1993-04-15,0.01613086520270458,-0.01613086520270458
1993-04-16,0.0012151904295921723,-0.0012151904295921723
1993-04-19,-0.00011636190720218931,0.00011636190720218931
1993-04-20,-0.011331792100725147,0.011331792100725147
1993-04-21,-0.004950037342544023,0.004950037342544023
1993-04-22,-0.01005281686722025,0.01005281686722025
1993-04-23,-0.024946927731368085,0.024946927731368085
1993-04-26,0.015700474347636773,-0.015700474347636773
1993-04-27,-0.0027737755479871674,0.0027737755479871674
1993-04-28,0.012888630065083995,-0.012888630065083995
1993-04-29,-0.003026484192955903,0.003026484192955903
1993-04-30,0.004016503889055311,-0.004016503889055311
1993-05-03,-0.002491843964815654,0.002491843964815654
1993-05-04,0.0010833961418711846,-0.0010833961418711846
1993-05-05,-0.0030460913481284214,0.0030460913481284214
1993-05-06,-0.0041721448033966045,0.0041721448033966045
1993-05-07,0.009681621808582452,-0.009681621808582452
1993-05-10,0.0019059212100747125,-0.0019059212100747125
1993-05-11,0.006161798539468766,-0.006161798539468766
1993-05-12,0.003941229370170374,-0.003941229370170374
1993-05-13,0.009177967065899217,-0.009177967065899217
1993-05-14,0.0069550045154705975,-0.0069550045154705975
1993-05-17,-0.004296579404723744,0.004296579404723744
1993-05-18,0.012532313572362263,-0.012532313572362263
1993-05-19,0.016574879920891395,-0.016574879920891395
1993-05-20,0.002684670655520771,-0.002684670655520771
1993-05-21,0.008658256414135335,-0.008658256414135335
1993-05-24,0.0031603294207514176,-0.0031603294207514176
1993-05-25,0.007736650128978029,-0.007736650128978029
1993-05-26,-0.002196413446898515,0.002196413446898515
1993-05-27,-0.004494784010183961,0.004494784010183961
1993-05-28,0.002949726684415244,-0.002949726684415244
1993-06-01,0.010345382147945526,-0.010345382147945526
1993-06-02,-0.002771688937516492,0.002771688937516492
1993-06-03,-0.003918090226556837,0.003918090226556837
