,Long,Short
1994-01-03,0.0007861558875297936,0.004859081852946101
1994-01-04,0.002274170382570473,-0.004586227166713608
1994-01-05,-0.007927198260351587,0.018559987012239453
1994-01-06,0.011998472073071864,-0.0237351670223969
1994-01-07,0.02295085535535719,0.0018488485432338164
1994-01-10,0.023896935645554486,-0.005197084824429499
1994-01-11,0.003494340887949798,0.007029841479884946
1994-01-12,-0.010110498900768872,-0.004496567258077322
1994-01-13,0.03105919905891167,0.0014110437294922896
1994-01-14,0.010032672681998922,0.012323278107766122
1994-01-17,0.013052690502107556,0.03733485875353134
1994-01-18,0.005399153363572473,0.01417743396842427
1994-01-19,0.0030351960206766336,0.004613922306438001
1994-01-20,-0.007418766439291036,0.019526441310239506
1994-01-21,0.014514482761641046,0.002249094947456709
1994-01-24,0.005636624048000504,0.016401063678146543
1994-01-25,-0.013950930913734682,0.003951244345758697
1994-01-26,0.039373363332940614,-0.012405888496856688
1994-01-27,-0.0073768761425622945,0.0025756488234816577
1994-01-28,0.012796300069531575,-0.010447592709180187
1994-01-31,-0.005031955754219608,0.029386104336976294
1994-02-01,0.01360973236143126,-0.013605946246993971
1994-02-02,0.0070836301969491085,-0.0122747845724269
1994-02-03,0.0006649099059549912,0.02809455729494561
1994-02-04,0.029671472196802662,-0.006136012277942771
1994-02-07,0.005620701679399831,-0.025231689949183976
1994-02-08,0.003300877443085437,-0.016704007846678304
1994-02-09,-0.0005912722811726833,0.0008778995507258358
1994-02-10,0.007644565545032245,0.012057272850517609
1994-02-11,0.005240530198443538,-0.005812441321904993
1994-02-14,-0.000626760769827328,0.021423010273970033
1994-02-15,0.01655825082353064,-0.0409585596594642
1994-02-16,0.005130196155341438,0.03191213894104076
1994-02-17,-0.016303489265941395,0.0073728619205767456
1994-02-18,-0.0010906064447508191,-0.018213498825817263
1994-02-22,-0.005208809770876033,-0.004216491870386296
1994-02-23,-0.012088870686485042,-0.00507946711978059
1994-02-24,0.004423624809966498,0.018457410141308906
1994-02-25,0.0159893126023125,-0.02333485321817317
1994-02-28,-0.007457887664679874,-0.005610287444689777
1994-03-01,0.019433653199103028,-0.005883907597912341
1994-03-02,0.003794291006012396,0.013326452452759463
1994-03-03,0.008006613100804449,0.00976396068779115
1994-03-04,-0.005609493234082541,0.0020561132841760087
1994-03-07,0.0039667175694743425,0.018702784674630525
1994-03-08,0.0005237922730318533,0.0014474960239993396
1994-03-09,0.003604687994333,0.0075613077023944045
1994-03-10,0.019235817074696272,0.005762353621143856
1994-03-11,0.00813928114988043,-0.017193934314838698
1994-03-14,-0.0002852328363872281,0.0455640172546677
1994-03-15,-0.007231989814056638,-0.021489684596353077
1994-03-16,0.014251213099348892,-0.018818716265072765
1994-03-17,-0.011085079061616954,-0.02609633829248863
1994-03-18,-0.0030598631033960434,0.012065496219909789
1994-03-21,0.0038776493316114214,0.005700076719760305
1994-03-22,0.00652528688355829,0.01365101065424088
1994-03-23,-0.013678536294891463,0.0044878062014305775
1994-03-24,-0.0068059618024981835,-0.00952269788299721
1994-03-25,-0.009761746471392796,0.0006070814913692879
1994-03-28,-0.00581792656567609,0.04173039671391313
1994-03-29,0.002470920084466277,0.005123220244040383
1994-03-30,0.020360527512901648,-0.0209703601601261
1994-03-31,0.00403255268316729,-0.0002489796235645381
1994-04-04,0.061900304927834916,0.0007534631168071737
1994-04-05,-0.0009732916736116315,0.015613479371751515
1994-04-06,0.010105326333695496,-0.03990144693751707
1994-04-07,0.015654736632438583,0.0347979665586761
1994-04-08,0.009406714018881268,0.00782018128834131
1994-04-11,-0.005541070440246931,0.02333231280416028
1994-04-12,-0.01142611633409225,0.008833808330614767
1994-04-13,0.015030236079148041,-0.000250491954710963
1994-04-14,0.0030192125063007056,0.030892781043806015
1994-04-15,0.004638104744627902,0.026260949737941262
1994-04-18,0.008825982429871648,0.0222727345349777
1994-04-19,-0.004741420449126265,0.033777171990343725
1994-04-20,0.05024615201719342,-0.0291063919645864
1994-04-21,-0.01492101220952533,0.01716173990897505
1994-04-22,-0.0007575283747303652,-0.02009119139584864
1994-04-25,0.002859954874897386,-0.0020173200732503615
1994-04-26,-0.01495555689688367,0.026238408067356223
1994-04-28,0.02453454832209283,-0.02579652004893277
1994-04-29,-0.0019523753454514404,0.0024019551066086775
1994-05-02,0.002227688408234463,0.0007666258734774889
1994-05-03,-0.00039511322313346976,0.0045695979006109
1994-05-04,0.013295186856435149,0.005239616257751645
1994-05-05,0.005605889326075942,-0.015170609203817974
1994-05-06,0.0003581470482986293,0.023981146248434913
1994-05-09,0.0031297942237417443,0.019517854538059532
1994-05-10,-0.004882234575502553,0.016920129084714176
1994-05-11,0.010341302344528546,0.014745901183003774
1994-05-12,0.007253464732439175,0.010251612499710327
1994-05-13,0.004776802022526949,0.00969864376663453
1994-05-16,0.03765757929383976,0.0029661687540465166
1994-05-17,-0.010329774686476589,-0.019333810284761332
1994-05-18,-0.004518273534692796,-0.007056590462075541
1994-05-19,0.027407064347080512,0.02233732629622607
1994-05-20,0.028103087516487456,0.007863521574972521
1994-05-23,-0.011204153573680365,-0.005513441482086001
1994-05-24,0.00929292110875508,0.00677800301326893
1994-05-25,0.00323426890138927,0.014085243670064373
1994-05-26,0.027534573621018597,-0.014342830505604476
1994-05-27,0.013187096510124919,0.016436640207923535
1994-05-31,0.0016717195637261483,-0.019432334934331986
1994-06-01,0.024072820576787522,-0.004581672334258513
1994-06-02,-0.00844910510970034,0.015233430466035947
1994-06-03,-0.006082680473507862,0.02824391376061307
1994-06-06,0.022978842687994307,-0.0039002436826283014
