epoch,accuracy,loss,val_accuracy,val_loss
0,0.52921426,0.689382701773913,0.53162754,0.6891552330989845
1,0.5322348,0.6884214072528563,0.5322432,0.6888287041681737
2,0.5330813,0.6880921530963926,0.5338592,0.6892791170806049
3,0.5355631,0.6875245019628955,0.5369373,0.6878546587546636
4,0.5356978,0.6870252595221562,0.5320123,0.6896339515990227
5,0.5376217,0.6863461913153007,0.52531743,0.6962326599662696
6,0.5386221,0.6862303215394395,0.53505194,0.6878163163136317
7,0.5391127,0.6859184607219538,0.53312814,0.6904116187704761
8,0.5391031,0.6858457341934113,0.5349365,0.6893520426731836
9,0.5408827,0.6857261259043275,0.53909194,0.6871939670952434
10,0.5413829,0.685455098362333,0.53924584,0.6874085659245062
11,0.54136366,0.6854623905178252,0.5343209,0.6877054175352674
12,0.54211396,0.6850967903943402,0.5372451,0.6870553203251051
13,0.54229677,0.6848024047211376,0.5385148,0.6868936312432562
14,0.5425372,0.6847429431123728,0.5361293,0.6871446629816315
15,0.5439801,0.6845806585741996,0.53632164,0.6872834037294201
16,0.5435954,0.6847330846408171,0.53651404,0.6877141177998272
17,0.5432779,0.684452980223531,0.5370527,0.6870267778050216
18,0.5461253,0.6843229502449819,0.53751445,0.6875539174810104
19,0.5438743,0.6841199184336482,0.5390535,0.6869154360854841
20,0.54546154,0.6839864457381538,0.5394767,0.6876697689398017
21,0.54625034,0.6839991576115024,0.5386687,0.6868954429951206
22,0.54690444,0.6838278858194429,0.5400154,0.6868417913797223
23,0.5470103,0.6839730086073035,0.53989995,0.6864344542601697
24,0.54585594,0.6836930544618838,0.53505194,0.6870348285280222
25,0.54777986,0.6834130989862592,0.5374375,0.6866227274539151
26,0.54883796,0.683224261382695,0.5411312,0.6865827172662076
27,0.54749125,0.6830647119544075,0.53651404,0.6869823762984311
28,0.5456732,0.6832434846455028,0.53843784,0.6867713934047812
29,0.54670244,0.6831589360359868,0.53878415,0.686424545129018
30,0.54774135,0.6830619337734058,0.5380531,0.6867201552614886
31,0.5492035,0.6828318759377581,0.53913045,0.686925260866546
32,0.5497999,0.6828262877884456,0.54074645,0.6865970988739633
33,0.55003077,0.6828473617423333,0.5395537,0.686760107573751
34,0.5463658,0.6827429857941698,0.53993845,0.686650897705266
35,0.54927087,0.6826825866157412,0.5403232,0.6863761988774131
36,0.54913616,0.6827239631400148,0.5388996,0.6888537097087316
37,0.54814535,0.6826495422676255,0.53974605,0.6866263482193619
38,0.55081,0.6823425201436896,0.5418238,0.6867285760148941
39,0.5498192,0.682131130733231,0.5364371,0.6870225121030995
40,0.5509446,0.6821241101986897,0.53924584,0.6865551564637493
41,0.5496172,0.6822510491618702,0.5372066,0.6877919146674282
42,0.5508869,0.6820619242042424,0.537399,0.6868341942253641
43,0.5512524,0.6817360328905093,0.5383609,0.6869258793650704
44,0.54937667,0.6817712819040971,0.540631,0.6873492816770568
45,0.5518489,0.6816185479500987,0.5401308,0.6878062188097861
