epoch,accuracy,loss,val_accuracy,val_loss
0,0.5248374,0.6910136523913734,0.52945244,0.6899993718589386
1,0.52792746,0.6903428684032488,0.52799046,0.6899446230502537
2,0.52880466,0.6898058940220211,0.52916,0.6897230568431528
3,0.5304926,0.689330389966523,0.5321903,0.6888895440456526
4,0.53162235,0.6889960582702056,0.5326422,0.6885681127183682
5,0.53247964,0.6888111834542572,0.5323498,0.6886955908357558
6,0.53307104,0.688651005360762,0.533865,0.6884369823033983
7,0.53352296,0.6885312219797621,0.53285486,0.6884094475115442
8,0.5318948,0.6883318177740105,0.52820307,0.6893581070841658
9,0.5345995,0.6881427897304654,0.53444976,0.6880628074438632
10,0.5352242,0.6879399527441333,0.53338647,0.6878724112591802
11,0.5363074,0.6876493851689454,0.53431684,0.6880129302327522
12,0.53586215,0.6878139771523716,0.53391814,0.6876885610524167
13,0.5369852,0.687571929193099,0.5301967,0.6888877771054095
14,0.5377295,0.6872126670115019,0.5348751,0.6877204104473716
15,0.53656656,0.6873835412608739,0.5362839,0.6874549334699457
16,0.5385801,0.6870809481781656,0.53623074,0.6875466032778564
17,0.5375634,0.6871227546329645,0.53639024,0.6876556127772313
18,0.53854024,0.6868639548579715,0.5349548,0.6874636420856316
19,0.5389589,0.6867647524234245,0.5368155,0.6873687590835323
20,0.5405738,0.6865958592098528,0.53710794,0.6876699659115834
21,0.5409193,0.6866454587401388,0.53646994,0.6874468821657902
22,0.54114527,0.686384801831621,0.5365231,0.6874405634460267
23,0.54112536,0.6863029864386243,0.5365231,0.6873723336384057
24,0.5412516,0.6864724820643575,0.5339447,0.6876886941599504
25,0.54220855,0.6859949573389549,0.5366826,0.6876761791428501
26,0.54292625,0.68603719997804,0.53548646,0.6882205489276255
27,0.542501,0.6860417768228768,0.5356725,0.6875761675492428
28,0.5443683,0.6858396547789675,0.53229666,0.6876824576698802
29,0.54361737,0.6857393323241913,0.53551304,0.6876822617635773
