epoch,accuracy,loss,val_accuracy,val_loss
0,0.53101534,0.6888186404959492,0.531744,0.6883094682954146
1,0.5364532,0.6871010423198148,0.53372467,0.6875829552435601
2,0.53664225,0.6862086950739886,0.53696567,0.6869797498828081
3,0.53837985,0.6858763468405699,0.534913,0.6866361603235811
4,0.5400094,0.6851967312711509,0.5416832,0.6856722050140879
5,0.5404415,0.6848856816006412,0.53999066,0.6858833867432322
6,0.54204404,0.6846640512138208,0.5424754,0.68522757830337
7,0.5428993,0.6844198456855799,0.54197127,0.6861703105880185
8,0.5413508,0.6846488099357758,0.54099894,0.685293367140929
9,0.5421611,0.6843465049836879,0.5374338,0.6891213401332655
10,0.54195404,0.6843427981826671,0.5430516,0.6848713648156544
11,0.54442084,0.6835889498722584,0.54337573,0.6846115633337159
12,0.5439797,0.6833655388920596,0.54132307,0.6849000641376595
13,0.5451591,0.6832935176811896,0.54009867,0.6862627731383892
14,0.5445289,0.6839205628586599,0.54229534,0.6843119340942488
15,0.5470497,0.6833324907819284,0.54351974,0.6843312215210917
16,0.5470137,0.6830438187687857,0.54658073,0.684209992078612
17,0.54654557,0.6828780342217755,0.54704887,0.6841475296627523
18,0.54729277,0.6827482936939822,0.54092693,0.6859627794174532
19,0.5487693,0.682675361904831,0.5462206,0.684231222139505
20,0.54860723,0.6822150370298379,0.54326767,0.6855436782171688
21,0.54776096,0.6824878443164714,0.5437718,0.6842972682006522
22,0.5494175,0.6822158951459002,0.547445,0.6837094590851853
23,0.54902136,0.6819802714619378,0.5461846,0.6838017820543523
24,0.5498857,0.6818440736541076,0.5456084,0.6839055107540425
25,0.5493725,0.6817708995590946,0.5448522,0.6840366000205148
26,0.5498496,0.6818554863492811,0.5461126,0.6839029242400068
27,0.5506059,0.6816037282545424,0.54539233,0.6838097757264403
28,0.5491024,0.6819673414600572,0.54528433,0.6843782687728958
29,0.5512451,0.6813230348173847,0.54589653,0.6835841381999301
30,0.5506239,0.6814744914293027,0.5454644,0.6836105341541097
31,0.5512541,0.6812993277865826,0.5461126,0.6838499915398486
32,0.55141616,0.681279632011965,0.54333967,0.6843071242833902
33,0.5534058,0.6810549105645635,0.547409,0.6837262124571202
34,0.55205536,0.6809611234357197,0.54719293,0.683757657784793
35,0.5516592,0.6811174685826216,0.54290754,0.6841554746706282
36,0.5512631,0.6811592203414202,0.5398826,0.6854463887122793
37,0.5528747,0.6809746190994919,0.54395187,0.6842314508239539
38,0.5518393,0.6809158821290726,0.5455724,0.6837065726547608
39,0.55260456,0.6810711918989591,0.5448882,0.6836715066835197
