epoch,accuracy,loss,val_accuracy,val_loss
0,0.5239719,0.6909965548828668,0.5265665,0.6909403610445679
1,0.5266923,0.6903104127928421,0.5276492,0.6905793686006014
2,0.5271795,0.6899402531413018,0.52886724,0.6902421957666617
3,0.5282013,0.689540403517029,0.53035593,0.6898148185685066
4,0.53048176,0.6891386110811002,0.5318446,0.689821726436269
5,0.5306509,0.6888361891657669,0.5286507,0.6895880647853676
6,0.5321464,0.6887123942321942,0.5311138,0.6889767537663603
7,0.53165245,0.6883630818949508,0.53409123,0.6887178723698202
8,0.5323427,0.6882058747377293,0.5335228,0.6890527235846959
9,0.5337163,0.6878837883576101,0.53593177,0.6887525785064517
10,0.53412235,0.6878426020974219,0.5348491,0.6888404378840656
11,0.534975,0.6874771313817115,0.53268373,0.6888006386664615
12,0.53457576,0.6876459078945835,0.53379345,0.6888610063845967
13,0.5354081,0.6873930816220364,0.53501153,0.6889170260112524
14,0.53611183,0.6871625581905206,0.5354175,0.6885944394220566
15,0.53599006,0.6872087524186281,0.53647316,0.6895274054182933
16,0.5375735,0.6868622160903641,0.53801596,0.6884054943646931
17,0.5375194,0.6867272768173448,0.53801596,0.6885864575510339
18,0.53992164,0.6866110396234182,0.5377994,0.6881683161252566
19,0.53977954,0.6865628813440775,0.5363378,0.6883157889370926
20,0.5378036,0.686655503536073,0.5353634,0.6884029348078238
21,0.5392652,0.6863044075160101,0.5370686,0.688019714224466
22,0.54065245,0.6862329291127026,0.5374205,0.6887829302854122
23,0.54022616,0.6861926038332328,0.52886724,0.6892981570634005
24,0.5410314,0.6859714973660729,0.5351198,0.6884850743191542
25,0.5399555,0.686053932398382,0.5360942,0.6885986052841726
26,0.54122764,0.6859522375116214,0.536825,0.6884995098865182
27,0.54305476,0.6856585669462018,0.5371769,0.6880498828931823
28,0.54162693,0.6858121835706366,0.5367438,0.6883002513960873
29,0.54305476,0.6856252963689415,0.53181756,0.6887076973640833
30,0.54245245,0.6854473385881389,0.5392069,0.688035761340414
31,0.5424796,0.6855455518827229,0.5386115,0.6880405367654947
